,CreditScore,Age,Tenure,Balance,NumOfProducts,IsActiveMember,EstimatedSalary
6874,1.5258514302309423,-1.0414328469214764,-0.695981771888179,-1.2258476714090278,0.8077365626180215,-1.0306701134001208,-1.7003829163175697
6521,0.5118674105536603,-0.3739577120123647,-0.35020386455104724,0.3104050416335127,0.8077365626180215,-1.0306701134001208,1.614449260902941
8979,-1.412632871690977,-0.3739577120123647,-0.695981771888179,0.7139277344162686,-0.9115834940401767,-1.0306701134001208,-1.566428313914659
6647,0.6463754947965651,-0.18325053060976135,1.03290776479748,-1.2258476714090278,-0.9115834940401767,0.9702425509371355,-1.455230349036253
9825,-1.8989313301076327,-1.0414328469214764,1.7244635794717436,0.7986207472214858,-0.9115834940401767,-1.0306701134001208,-1.1779474294766656
210,0.3980528777327409,-0.5646648934149681,-1.0417596792253108,1.3675731738005368,0.8077365626180215,-1.0306701134001208,1.204912730995527
5278,-1.4540199745349478,-0.7553720748175714,-1.7333154938995745,0.5962523740832555,-0.9115834940401767,-1.0306701134001208,-1.1649035922208955
1919,-0.336568197747739,1.6284676927149706,0.6871298574603482,-1.2258476714090278,-0.9115834940401767,0.9702425509371355,0.7357291462152229
718,-1.826503900130684,0.5795781950006521,1.7244635794717436,-1.2258476714090278,0.8077365626180215,-1.0306701134001208,1.253497599140119
4868,1.0705932989472646,-0.18325053060976135,0.3413519501232164,-1.2258476714090278,-0.9115834940401767,0.9702425509371355,0.279119200109934
7834,0.5429077376866382,1.6284676927149706,1.378685672134612,-1.2258476714090278,-0.9115834940401767,-1.0306701134001208,-0.252886671083418
1298,0.33597222346678485,-0.8507256655188732,1.7244635794717436,-0.30176480444184867,-0.9115834940401767,-1.0306701134001208,-0.3625491871940479
9193,-0.5538504876785851,-1.23214002832408,1.03290776479748,1.17804860513472,-0.9115834940401767,-1.0306701134001208,-1.0043827700053216
4617,1.6707062901848397,-1.4228472097266833,1.7244635794717436,-1.2258476714090278,0.8077365626180215,0.9702425509371355,0.9879719046695089
3128,1.8776418044046932,-0.4693113027136664,0.3413519501232164,0.9889405810273375,0.8077365626180215,0.9702425509371355,0.807214111140652
9795,-1.4954070773789185,0.38887101359804876,-1.0417596792253108,-1.2258476714090278,0.8077365626180215,-1.0306701134001208,0.09526320831431884
3979,0.35666577488877016,0.10281024149414371,0.6871298574603482,-1.2258476714090278,-0.9115834940401767,-1.0306701134001208,-0.47363290633741106
9924,-0.19171333779384153,1.0563461485071606,-0.004425957213915414,0.5044292211027313,-0.9115834940401767,0.9702425509371355,-1.619001175495286
8317,0.16007703637990936,-1.1367864376227783,-0.35020386455104724,-1.2258476714090278,0.8077365626180215,-1.0306701134001208,-0.19717022594403
4393,1.2878755888781108,-0.08789693990845966,0.3413519501232164,1.6572113983013164,0.8077365626180215,-1.0306701134001208,0.922179403035352
1287,0.49117385913167494,0.0074566507928420294,1.378685672134612,1.370446033057918,-0.9115834940401767,-1.0306701134001208,-0.17176611305266304
4355,0.0669560549809753,0.0074566507928420294,-0.35020386455104724,0.06102995965881718,-0.9115834940401767,-1.0306701134001208,-0.05038427987472927
7013,1.0085126446813086,-0.4693113027136664,1.03290776479748,-1.2258476714090278,0.8077365626180215,-1.0306701134001208,-0.808696519317505
3885,-0.0882455806839148,1.6284676927149706,0.3413519501232164,0.4288689357208532,0.8077365626180215,-1.0306701134001208,0.7470224327637217
5749,2.001803112936605,-0.9460792562201749,1.03290776479748,-1.2258476714090278,0.8077365626180215,-1.0306701134001208,0.8216614146483724
9169,1.1947546074791768,0.5795781950006521,0.3413519501232164,-1.2258476714090278,0.8077365626180215,-1.0306701134001208,0.818926298717641
2407,0.5946416162416017,0.38887101359804876,-1.7333154938995745,0.6812955792163597,-0.9115834940401767,-1.0306701134001208,1.4156303817268467
2013,0.5636012891086236,-0.3739577120123647,-0.35020386455104724,0.9617904984019738,0.8077365626180215,-1.0306701134001208,0.28834058721697675
5153,0.4601335319986969,-0.9460792562201749,1.378685672134612,-1.2258476714090278,0.8077365626180215,-1.0306701134001208,0.19954243756732398
8551,-1.4850603016679258,-0.6600184841162697,0.6871298574603482,-1.2258476714090278,0.8077365626180215,-1.0306701134001208,-0.5593008619588935
4376,-0.3779553005917097,-0.4693113027136664,-0.004425957213915414,-1.2258476714090278,0.8077365626180215,-1.0306701134001208,1.4862665895248106
8822,-1.1125763760721894,2.391296418325384,-0.35020386455104724,-1.2258476714090278,0.8077365626180215,0.9702425509371355,0.8384207596981493
4273,-0.9159876375633287,3.440185916039703,-0.004425957213915414,0.17076821488704447,-0.9115834940401767,0.9702425509371355,-1.056183559951868
5825,-0.4503827305686584,2.200589236922781,1.03290776479748,0.5051544477771887,-0.9115834940401767,0.9702425509371355,-1.3337966966360317
6699,0.6049883919525944,0.1981638321954454,-0.695981771888179,1.1830372030284575,0.8077365626180215,-1.0306701134001208,-0.4941498405630522
7243,-0.1710197863718562,3.630893097442306,-0.004425957213915414,-1.2258476714090278,0.8077365626180215,0.9702425509371355,1.0692428775569034
449,1.3189159160110888,0.7702853764032556,0.3413519501232164,0.8143927044767368,0.8077365626180215,-1.0306701134001208,0.42785201870517203
2227,-0.18136656208284888,1.8191748741175742,0.3413519501232164,0.3497535170587949,-0.9115834940401767,0.9702425509371355,0.5554723297984796
5756,-0.05720525355093678,-1.0414328469214764,0.6871298574603482,0.6567931749693471,0.8077365626180215,0.9702425509371355,-1.1407215783034736
810,-0.336568197747739,-0.3739577120123647,1.7244635794717436,-1.2258476714090278,0.8077365626180215,-1.0306701134001208,1.3971976931332066
4180,-0.4503827305686584,-0.27860412131106305,1.7244635794717436,0.48429196021605525,0.8077365626180215,-1.0306701134001208,1.7080076495127163
9000,-0.3572617491697243,-0.18325053060976135,1.378685672134612,-1.2258476714090278,-0.9115834940401767,-1.0306701134001208,0.19515188876352027
5438,0.2945851206228141,-0.4693113027136664,0.6871298574603482,1.3467496321138546,-0.9115834940401767,-1.0306701134001208,0.37932192591299774
7533,-0.21240688921582687,1.1516997392084622,-1.7333154938995745,0.5122799400909355,2.52705661927622,-1.0306701134001208,-0.2037564838747549
6369,-0.0468584778399441,-0.08789693990845966,-1.0417596792253108,-1.2258476714090278,0.8077365626180215,-1.0306701134001208,1.3678621010583
8416,-1.2677780117370796,-0.6600184841162697,-1.0417596792253108,0.3623178087532522,-0.9115834940401767,0.9702425509371355,0.19231782941842143
1477,1.2982223645891036,-0.18325053060976135,-1.0417596792253108,-1.2258476714090278,-0.9115834940401767,0.9702425509371355,-1.6002269669265707
1790,0.48082708342068226,3.344832325338401,-0.695981771888179,0.5062237764781788,0.8077365626180215,0.9702425509371355,-1.4544934031837236
2008,-0.11928590781689281,0.38887101359804876,0.3413519501232164,0.3706273838671962,0.8077365626180215,-1.0306701134001208,1.516434593066461
682,0.004875400715019266,0.1981638321954454,-0.35020386455104724,0.9126909696947761,-0.9115834940401767,0.9702425509371355,0.8905470717390648
2816,0.33597222346678485,-1.3274936190253817,-0.35020386455104724,-1.2258476714090278,0.8077365626180215,-1.0306701134001208,0.9148005544496411
9431,-1.319511890292043,-1.4228472097266833,-0.004425957213915414,1.5345322143211786,-0.9115834940401767,0.9702425509371355,0.9573319636470267
3774,2.063883767202561,2.105235646221479,-1.3875375865624426,-1.2258476714090278,-0.9115834940401767,-1.0306701134001208,-0.8176727215137248
6495,-0.3469149734587316,0.0074566507928420294,-0.004425957213915414,0.10999405929642006,2.52705661927622,-1.0306701134001208,-1.6021637538320628
8878,-0.05720525355093678,0.7702853764032556,1.378685672134612,1.2115058358970832,-0.9115834940401767,-1.0306701134001208,0.37821007320391925
7361,0.4290932048657189,-0.27860412131106305,-0.35020386455104724,-1.2258476714090278,-0.9115834940401767,-1.0306701134001208,1.4865969805393946
8366,-0.13997945923887817,0.1981638321954454,-1.0417596792253108,-1.2258476714090278,0.8077365626180215,0.9702425509371355,0.04217145895078773
7474,0.553254513397631,1.0563461485071606,-0.35020386455104724,1.425649325891091,-0.9115834940401767,-1.0306701134001208,0.359613406333041
46,1.8466014772717152,-1.1367864376227783,1.378685672134612,0.5699204753635505,-0.9115834940401767,0.9702425509371355,0.3411368974574667
30,-0.6159311419445411,0.0074566507928420294,-0.695981771888179,-1.2258476714090278,2.52705661927622,-1.0306701134001208,0.7021528985231289
8250,2.063883767202561,-0.3739577120123647,1.378685672134612,-1.2258476714090278,0.8077365626180215,-1.0306701134001208,-1.3000149109548649
6935,0.20146413922388007,-0.5646648934149681,-1.3875375865624426,-1.2258476714090278,0.8077365626180215,0.9702425509371355,-0.23783162199887078
1468,0.4187464291547262,1.247053329909764,-0.695981771888179,-1.2258476714090278,-0.9115834940401767,-1.0306701134001208,1.3172766283753987
1665,1.0188594203923014,0.2935174228967471,-1.3875375865624426,0.8540979433445258,0.8077365626180215,0.9702425509371355,0.7555220024489027
1416,-0.6780117962104972,-0.5646648934149681,1.03290776479748,-1.2258476714090278,0.8077365626180215,-1.0306701134001208,0.24504284475576454
6480,0.2945851206228141,-1.4228472097266833,0.3413519501232164,0.6164486147304176,0.8077365626180215,0.9702425509371355,0.6204049453446799
4852,0.3773593263107555,-0.3739577120123647,-0.695981771888179,-1.2258476714090278,0.8077365626180215,0.9702425509371355,1.3278232312309382
2470,0.3980528777327409,-0.7553720748175714,-0.695981771888179,1.0147362126856645,-0.9115834940401767,0.9702425509371355,0.3577496532307729
4373,-1.0815360489392114,0.5795781950006521,-1.0417596792253108,-1.2258476714090278,-0.9115834940401767,-1.0306701134001208,1.6988982475706165
8524,0.6256819433745797,-0.4693113027136664,0.3413519501232164,-1.2258476714090278,0.8077365626180215,0.9702425509371355,1.3080030742660536
429,-0.8539069832973727,0.10281024149414371,-1.3875375865624426,0.3653658443101213,-0.9115834940401767,-1.0306701134001208,0.6001065908586872
5244,0.2221576906458654,0.38887101359804876,-0.004425957213915414,-1.2258476714090278,0.8077365626180215,0.9702425509371355,-0.6186091790968308
2119,0.4083996534437335,-0.9460792562201749,-0.004425957213915414,-1.2258476714090278,0.8077365626180215,-1.0306701134001208,0.14759314555422245
385,-0.936681188985314,2.5820035997279875,1.378685672134612,-1.2258476714090278,-0.9115834940401767,0.9702425509371355,-1.4634887332807875
1945,0.8636577847274112,-1.6135543911292867,-0.004425957213915414,0.8585776805329811,-0.9115834940401767,-1.0306701134001208,0.3791509920354525
4224,1.2051013831901694,0.7702853764032556,-1.0417596792253108,-1.2258476714090278,-0.9115834940401767,-1.0306701134001208,-0.9029944621299248
473,1.3913433459880375,-1.0414328469214764,1.03290776479748,-1.2258476714090278,0.8077365626180215,-1.0306701134001208,-0.3974946448065805
2129,0.5325609619756456,-0.4693113027136664,-0.35020386455104724,0.3777410161204106,-0.9115834940401767,-1.0306701134001208,0.16356459497922057
6556,1.9604160100926347,1.1516997392084622,-1.3875375865624426,0.18100921688582527,-0.9115834940401767,0.9702425509371355,-1.1025170741670827
6998,0.16007703637990936,0.7702853764032556,-0.004425957213915414,-1.2258476714090278,-0.9115834940401767,-1.0306701134001208,1.1574233698992917
1055,-1.0918828246502041,3.344832325338401,-0.695981771888179,-1.2258476714090278,0.8077365626180215,0.9702425509371355,1.064841373682616
3274,-0.22275366492681956,-0.7553720748175714,0.3413519501232164,-1.2258476714090278,-0.9115834940401767,0.9702425509371355,-1.4544619290923342
4961,0.3980528777327409,0.5795781950006521,-1.7333154938995745,0.8604142269335577,0.8077365626180215,-1.0306701134001208,0.882772449495884
5363,1.24648848603414,1.1516997392084622,-0.004425957213915414,0.945931033132523,2.52705661927622,0.9702425509371355,0.9109993188818506
5816,-1.0711892732282189,0.38887101359804876,-1.3875375865624426,0.25426159859650155,-0.9115834940401767,0.9702425509371355,-0.34477745451958297
811,0.3152786720447995,2.4866500090266856,0.6871298574603482,0.9332394861939736,0.8077365626180215,0.9702425509371355,1.5707409641336065
4573,-0.05720525355093678,-1.4228472097266833,-0.695981771888179,-0.6721460005061486,-0.9115834940401767,0.9702425509371355,-1.5380931110539109
6137,0.01522217642601194,1.1516997392084622,-0.695981771888179,-1.2258476714090278,-0.9115834940401767,-1.0306701134001208,1.2850337692621618
2388,1.153367504635206,-0.4693113027136664,-0.35020386455104724,0.19760897431203153,0.8077365626180215,-1.0306701134001208,-0.5482400663506573
9648,-0.4400359548576657,0.10281024149414371,0.6871298574603482,0.31599738071679334,-0.9115834940401767,-1.0306701134001208,1.061852552230686
6225,-0.5435037119675924,-0.6600184841162697,1.378685672134612,0.760529758754832,0.8077365626180215,-1.0306701134001208,1.7181059639284677
111,-1.1643102546271529,0.0074566507928420294,0.6871298574603482,0.505963175688639,0.8077365626180215,-1.0306701134001208,-1.2669448570751147
8909,0.20146413922388007,-0.9460792562201749,1.378685672134612,-1.2258476714090278,0.8077365626180215,-1.0306701134001208,-1.2647202822069192
1745,-1.2574312360260869,-0.8507256655188732,-1.0417596792253108,0.6380295975803008,-0.9115834940401767,-1.0306701134001208,-0.43133016250011924
7851,1.1119804017912354,2.772710781130591,0.3413519501232164,0.5787382700984237,-0.9115834940401767,-1.0306701134001208,-1.1168050944277723
1452,0.3773593263107555,-0.3739577120123647,-0.695981771888179,0.3702509070808313,-0.9115834940401767,0.9702425509371355,-1.7106801609021018
319,-2.2921088071253544,-1.4228472097266833,-0.35020386455104724,0.30861577520397826,-0.9115834940401767,-1.0306701134001208,-0.9376060509277202
8593,-0.41934240343568036,-0.27860412131106305,0.6871298574603482,0.6246746886073689,-0.9115834940401767,0.9702425509371355,-1.0000275208730758
3333,-0.3262214220367463,0.1981638321954454,-0.004425957213915414,0.25614029629329504,-0.9115834940401767,-1.0306701134001208,-1.0749840259117422
1922,-0.26414076777079026,-0.27860412131106305,1.378685672134612,0.5138334477496133,2.52705661927622,-1.0306701134001208,0.5863141571198731
5865,0.12903670924693136,0.0074566507928420294,-0.35020386455104724,-1.2258476714090278,-0.9115834940401767,-1.0306701134001208,-0.40353245365309637
9528,0.9153916632823745,-0.4693113027136664,1.378685672134612,-1.2258476714090278,-0.9115834940401767,-1.0306701134001208,-0.686968297244281
3685,0.4601335319986969,0.0074566507928420294,-0.004425957213915414,-1.2258476714090278,0.8077365626180215,-1.0306701134001208,0.046488626171352534
4275,-1.1850038060491381,-0.6600184841162697,0.6871298574603482,1.6271620116890055,0.8077365626180215,-1.0306701134001208,-1.3513879314825292
4889,0.4187464291547262,0.1981638321954454,1.03290776479748,0.5235747244951438,2.52705661927622,0.9702425509371355,0.8478619437748941
5225,-0.367608524880717,2.5820035997279875,0.6871298574603482,-1.2258476714090278,0.8077365626180215,0.9702425509371355,-0.44358366967100316
7472,-2.0955200686164934,-0.27860412131106305,0.3413519501232164,0.11958195661046846,0.8077365626180215,-1.0306701134001208,-0.31457936800660474
3605,-0.6469714690775192,-0.4693113027136664,1.7244635794717436,0.8483458139862323,-0.9115834940401767,-1.0306701134001208,0.9326952273595329
1052,-0.4503827305686584,-0.08789693990845966,-0.695981771888179,0.348106891897828,-0.9115834940401767,-1.0306701134001208,1.32552927424968
4156,-0.4710762819906437,0.38887101359804876,1.03290776479748,0.7829709165355027,0.8077365626180215,-1.0306701134001208,-1.3236526491482616
9676,-0.6780117962104972,-0.4693113027136664,-1.3875375865624426,-1.2258476714090278,-0.9115834940401767,0.9702425509371355,-0.427537099762689
99,-2.4576572185012373,-0.4693113027136664,1.378685672134612,-1.2258476714090278,0.8077365626180215,-1.0306701134001208,-1.626846397081583
7508,-0.8746005347193581,1.4377605113123673,-0.35020386455104724,0.6752014313556812,0.8077365626180215,0.9702425509371355,1.260900444546889
1456,-0.11928590781689281,-1.0414328469214764,1.03290776479748,-1.2258476714090278,0.8077365626180215,-1.0306701134001208,0.4603012852575201
7688,0.6463754947965651,0.5795781950006521,-0.35020386455104724,0.874314858962076,-0.9115834940401767,-1.0306701134001208,-0.4535955607529397
4004,-1.2470844603150943,0.1981638321954454,-0.35020386455104724,-1.2258476714090278,0.8077365626180215,0.9702425509371355,0.8262639353715328
6866,0.25319801777884343,-0.6600184841162697,1.03290776479748,1.9384937293436397,-0.9115834940401767,0.9702425509371355,-0.8238828553578474
4509,-0.812519880453402,-0.3739577120123647,-1.3875375865624426,1.0176121170937231,-0.9115834940401767,-1.0306701134001208,1.4880220091522967
3299,1.8052143744277445,-0.4693113027136664,1.378685672134612,-1.2258476714090278,0.8077365626180215,0.9702425509371355,-1.1851852532661515
3799,-1.9920523115065667,-0.3739577120123647,-0.004425957213915414,1.442545424559523,-0.9115834940401767,-1.0306701134001208,0.6120493565858545
4281,-0.99876184325127,0.1981638321954454,-0.35020386455104724,0.571638901972066,-0.9115834940401767,0.9702425509371355,-1.1102537883885901
9051,0.21181091493487275,-0.7553720748175714,0.3413519501232164,0.47085579380136633,0.8077365626180215,-1.0306701134001208,0.7908013288761726
6462,-1.8989313301076327,1.7238212834162723,-1.3875375865624426,-1.2258476714090278,0.8077365626180215,0.9702425509371355,0.24968049126047556
7912,-0.0882455806839148,-0.3739577120123647,-1.0417596792253108,0.9083533929616235,-0.9115834940401767,0.9702425509371355,0.3854205962622001
1414,-1.7126893673097645,-0.8507256655188732,-0.004425957213915414,1.2867491050663475,-0.9115834940401767,0.9702425509371355,0.7139570739141785
540,1.887988580115686,-0.18325053060976135,1.03290776479748,1.1978707730618414,0.8077365626180215,0.9702425509371355,0.626686547981957
5815,1.567238533074913,0.1981638321954454,-0.35020386455104724,0.2287349018243048,0.8077365626180215,0.9702425509371355,1.2014655354833639
8199,1.6500127387628545,-0.6600184841162697,1.378685672134612,0.7115049163747716,0.8077365626180215,0.9702425509371355,-0.36853639404833005
3680,2.063883767202561,-1.6135543911292867,-0.695981771888179,-1.2258476714090278,-0.9115834940401767,0.9702425509371355,0.770251007769058
754,1.9397224586706492,0.0074566507928420294,-0.004425957213915414,1.4464150097149047,0.8077365626180215,-1.0306701134001208,-1.4921640649965497
4196,-0.26414076777079026,1.7238212834162723,0.6871298574603482,-1.2258476714090278,-0.9115834940401767,-1.0306701134001208,-0.27794700342961
2650,-0.6573182447885119,-0.5646648934149681,-0.004425957213915414,0.378735498223175,-0.9115834940401767,-1.0306701134001208,-1.1454945112341564
4522,-0.22275366492681956,0.0074566507928420294,-0.004425957213915414,-1.2258476714090278,0.8077365626180215,-1.0306701134001208,0.28966423795540414
9519,-0.41934240343568036,-1.1367864376227783,-1.0417596792253108,-1.2258476714090278,0.8077365626180215,-1.0306701134001208,-1.487515637311363
3118,-2.0644797414835154,-0.5646648934149681,0.3413519501232164,-1.2258476714090278,0.8077365626180215,-1.0306701134001208,1.4756979026382961
3728,0.25319801777884343,2.5820035997279875,-0.004425957213915414,0.6277591057012769,0.8077365626180215,0.9702425509371355,0.5543721277199151
3886,0.615335167663587,-0.4693113027136664,1.03290776479748,1.1434927160622113,0.8077365626180215,0.9702425509371355,-1.7133149422984042
7107,0.6256819433745797,0.5795781950006521,-1.3875375865624426,0.336573463843174,0.8077365626180215,-1.0306701134001208,-0.8604011480898068
8068,-0.3262214220367463,-0.9460792562201749,-0.35020386455104724,0.36012882622955267,-0.9115834940401767,0.9702425509371355,0.5498796793716136
7325,1.1430207289242134,-0.4693113027136664,-1.0417596792253108,-1.2258476714090278,0.8077365626180215,-1.0306701134001208,-0.6753712248523729
8483,-2.2507217042813834,-0.4693113027136664,1.378685672134612,1.2232025801906923,-0.9115834940401767,-1.0306701134001208,-1.398114784895106
8767,-1.0194553946732554,-0.9460792562201749,1.7244635794717436,-1.2258476714090278,0.8077365626180215,-1.0306701134001208,-1.5285524618927755
6500,-0.7090521233434752,0.38887101359804876,-0.004425957213915414,1.2313272024687638,-0.9115834940401767,-1.0306701134001208,1.2254635737726651
8426,-1.412632871690977,-1.23214002832408,-1.3875375865624426,-1.2258476714090278,0.8077365626180215,-1.0306701134001208,0.37319734595265164
7963,-0.21240688921582687,-0.18325053060976135,0.3413519501232164,-1.2258476714090278,0.8077365626180215,0.9702425509371355,-0.303309208829127
601,1.153367504635206,-1.23214002832408,0.6871298574603482,0.7568573070380323,0.8077365626180215,0.9702425509371355,1.2096541898348205
9249,1.4120368974100228,0.0074566507928420294,0.6871298574603482,1.5251536310484215,-0.9115834940401767,0.9702425509371355,0.012191778287450125
8919,0.2325044663568581,-0.6600184841162697,1.03290776479748,0.7172911834748685,-0.9115834940401767,-1.0306701134001208,0.29351746663549
6814,-2.1265603957494714,-1.3274936190253817,0.3413519501232164,-1.2258476714090278,0.8077365626180215,-1.0306701134001208,0.3362285042108045
5411,-0.0882455806839148,0.10281024149414371,0.6871298574603482,-1.2258476714090278,0.8077365626180215,-1.0306701134001208,-1.5541840229141823
8747,-0.7400924504764532,-0.9460792562201749,1.7244635794717436,-0.05275113377121975,0.8077365626180215,0.9702425509371355,0.506347707070062
5522,1.7224401687398032,-0.18325053060976135,0.3413519501232164,0.07347549047686047,0.8077365626180215,-1.0306701134001208,-0.3322057286346525
1044,0.20146413922388007,-0.08789693990845966,-0.35020386455104724,0.6913878496452187,0.8077365626180215,0.9702425509371355,0.1805305213581161
7334,-0.3572617491697243,-1.9949687539344934,0.3413519501232164,-1.2258476714090278,0.8077365626180215,0.9702425509371355,-1.265600339535766
1557,-1.4022860959799843,-0.18325053060976135,-1.0417596792253108,0.22353057904574503,-0.9115834940401767,0.9702425509371355,1.5350279560271933
3739,-0.2434472163488049,-0.6600184841162697,-1.3875375865624426,-1.2258476714090278,-0.9115834940401767,-1.0306701134001208,0.11757503519918842
3522,0.08764960640296066,-0.08789693990845966,1.378685672134612,-1.2258476714090278,0.8077365626180215,0.9702425509371355,0.5689496748433849
180,2.063883767202561,0.5795781950006521,-1.0417596792253108,0.7344474021195758,-0.9115834940401767,0.9702425509371355,-1.4016880506628344
2115,-2.5507781999001713,1.4377605113123673,-0.35020386455104724,0.7848504155877376,-0.9115834940401767,-1.0306701134001208,-0.28473758211935385
1699,0.47048030770968957,-0.7553720748175714,1.03290776479748,0.7298109198067845,0.8077365626180215,-1.0306701134001208,-1.15222301119116
1379,0.18077058780189473,-0.6600184841162697,1.7244635794717436,0.24931739579421675,-0.9115834940401767,0.9702425509371355,-0.9823801195540992
7229,0.6774158219295431,-0.9460792562201749,0.3413519501232164,-1.2258476714090278,0.8077365626180215,0.9702425509371355,-0.018982352838611934
9143,0.2635447934898361,-0.4693113027136664,1.03290776479748,0.3826255980778558,-0.9115834940401767,-1.0306701134001208,-0.9399095718594003
618,-1.0815360489392114,0.2935174228967471,0.6871298574603482,1.0030505270971468,-0.9115834940401767,0.9702425509371355,-0.22858258638060772
3181,-0.781479553320424,-0.18325053060976135,1.378685672134612,0.9104449306636501,-0.9115834940401767,-1.0306701134001208,0.19275446722769515
9851,0.21181091493487275,-1.0414328469214764,1.03290776479748,0.6951538996775728,0.8077365626180215,-1.0306701134001208,0.44050547289371006
1600,-1.381592544557999,-1.0414328469214764,-1.0417596792253108,0.6182733010704614,-0.9115834940401767,-1.0306701134001208,1.3731396627912578
5963,2.063883767202561,0.10281024149414371,0.6871298574603482,0.4481806402318098,-0.9115834940401767,0.9702425509371355,-1.7274643722229763
1615,0.35666577488877016,-1.7089079818305883,0.3413519501232164,0.34411181448032485,-0.9115834940401767,0.9702425509371355,1.1281293375362194
5920,0.49117385913167494,-0.27860412131106305,0.3413519501232164,-1.2258476714090278,0.8077365626180215,0.9702425509371355,-1.4060443431351262
9591,0.5946416162416017,0.10281024149414371,1.03290776479748,0.1046541471771773,-0.9115834940401767,-1.0306701134001208,0.01738065611649307
3891,0.7498432519064918,-1.0414328469214764,-0.004425957213915414,0.2476576284040109,-0.9115834940401767,-1.0306701134001208,0.7545367416654121
2083,-1.2056973574711236,-1.4228472097266833,-1.3875375865624426,-1.2258476714090278,-0.9115834940401767,0.9702425509371355,1.2096324535838612
4574,0.08764960640296066,-0.6600184841162697,1.378685672134612,-1.2258476714090278,0.8077365626180215,0.9702425509371355,-0.12058384986341907
5594,0.3877061020217482,0.10281024149414371,0.3413519501232164,-1.2258476714090278,-0.9115834940401767,0.9702425509371355,-0.9077719162008071
5121,0.2738915692008288,-0.3739577120123647,-1.7333154938995745,-1.2258476714090278,0.8077365626180215,-1.0306701134001208,-0.40782179847243294
4587,-1.5574877316448745,-0.4693113027136664,0.3413519501232164,-1.2258476714090278,-0.9115834940401767,0.9702425509371355,0.698658926598901
4902,0.01522217642601194,-0.8507256655188732,-1.0417596792253108,1.5975929575282637,0.8077365626180215,0.9702425509371355,0.9063246338055043
8252,0.9671255418373379,1.6284676927149706,1.378685672134612,-1.2258476714090278,0.8077365626180215,0.9702425509371355,1.2069422012751099
5916,-0.18136656208284888,0.0074566507928420294,-1.0417596792253108,-1.2258476714090278,0.8077365626180215,-1.0306701134001208,1.5844299333178535
5129,-0.6469714690775192,0.2935174228967471,-1.0417596792253108,1.407530839632363,-0.9115834940401767,-1.0306701134001208,-0.8971341949812458
